threshold,precision,recall,f1,costo_q,alertas_por_100k
0.019593261430265477,0.1181896800230614,0.9111111111111111,0.2092370502679255,718620.0,26108.226085647624
0.01968946088461754,0.11859994214636968,0.9111111111111111,0.20987970309700538,716460.0,26017.912245051557
0.019759372992379846,0.11897852582704585,0.9111111111111111,0.2104722792607803,714480.0,25935.12455783849
0.019832895108940502,0.11935953420669577,0.9111111111111111,0.21106821106821108,712500.0,25852.336870625426
0.019903434131259404,0.11974299065420561,0.9111111111111111,0.2116675271037687,710520.0,25769.54918341236
0.019957441249730756,0.11954292411368297,0.9066666666666666,0.21123479161273623,717300.0,25686.761496199295
0.020040481490709142,0.11992945326278659,0.9066666666666666,0.2118380062305296,715320.0,25603.973808986226
0.02010833141515957,0.12002359186080802,0.9044444444444445,0.21192397813069513,717720.0,25521.18612177316
0.020234105235801384,0.12041420118343195,0.9044444444444445,0.212532637075718,715740.0,25438.398434560095
0.020294129352558955,0.12080736123478777,0.9044444444444445,0.21314480230426813,713760.0,25355.61074734703
0.020385063536166294,0.12120309708159618,0.9044444444444445,0.21376050420168066,711780.0,25272.823060133964
0.020451857598987648,0.12130265909769944,0.9022222222222223,0.2138530418751646,714180.0,25190.0353729209
0.020562737677152464,0.12170263788968826,0.9022222222222223,0.2144743792921289,712200.0,25107.247685707833
0.02065627447620586,0.12210526315789473,0.9022222222222223,0.21509933774834436,710220.0,25024.45999849477
0.020735814100852634,0.12254753999396317,0.9022222222222223,0.2157852777039596,708060.0,24934.1461578987
0.02079694270814134,0.12295578437310721,0.9022222222222223,0.21641791044776118,706080.0,24851.358470685635
0.020895208343376426,0.1233667578243695,0.9022222222222223,0.21705426356589147,704100.0,24768.57078347257
0.021017726598909357,0.12378048780487805,0.9022222222222223,0.21769436997319036,702120.0,24685.7830962595
